FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
17 - HOME CARE ROSALUZ,30 - TRANSPORTES LEMES,  54 - CIDA CORRETORA - VENDAS E ALUGUEL, 62 - RETIFICADORA ARAGUARINA, 85 - SEU BPO SOLUÇÕES DE NEGÓCIOS
16 - CARMEM COELHO E FAMÍLIA,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO, 60 - SAPATARIA GAROTTI          , 80 - GL CELULARES, 88 - SUPERMERCADO BADIÃO
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,34 - MEGA TEJOTÃO,  53 - ATACADÃO DOS TECIDOS, 70 - HUGO SANCHES, 99 - RODÍZIO SUPERMERCADO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,389
A,M,I,G,O
18 - AUTO ELÉTRICA ELITE,32 - RESTAURANTE TOMATE SECO,  56 - FÁTIMA BORDADOS ," 75 - VALNIR, EDNA & FAMÍLIA", 87 - GILDO MANTUAN E FAMÍLIA
19 - CHÁCARA SANTA BÁRBARA,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,  57 - YOU HAPPY - ACADEMIAS, 68 - PÉ MENOR CALÇADOS & MÓVEIS PARAISO," 90 - FAMÍLIA MORAIS MUJALLI Gloria, Thiago e Eduardo"
20 - VAL OLIVEIRA,34 - MEGA TEJOTÃO, 58 - SINCOPEL GRÁFICA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 82 - JAIME BATAGLINI E FAMÍLIA
5- ANA CARRIJO STORS,31 - ELÉTRICA JOMANA,50 - FINAGRO,77 - ARAGUARI MOTO PEÇAS, 97 - BRISATEC REFRIGERAÇÃO
7 - RESTAURANTE DO RUBÃO,24 - WILSON PINGARDA & VÂNIA CARABINA,44 - TOUTTI PERFUMES, 61 - ART FÓRMULA FARMÁCIA DE MANIPULAÇÃO, 99 - RODÍZIO SUPERMERCADO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,390
A,M,I,G,O
18 - AUTO ELÉTRICA ELITE,32 - RESTAURANTE TOMATE SECO,  54 - CIDA CORRETORA - VENDAS E ALUGUEL, 65 - BIG FESTAS ( 34988767618 )," 90 - FAMÍLIA MORAIS MUJALLI Gloria, Thiago e Eduardo"
20 - VAL OLIVEIRA,40 - Funcionalmente - CENTRO DE TREINAMENTO,50 - FINAGRO,77 - ARAGUARI MOTO PEÇAS, 97 - BRISATEC REFRIGERAÇÃO
17 - HOME CARE ROSALUZ,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,46 - NÉLIO DA COMARCO, 62 - RETIFICADORA ARAGUARINA, 82 - JAIME BATAGLINI E FAMÍLIA
16 - CARMEM COELHO E FAMÍLIA,21 - PAPELARIA RESENDE,44 - TOUTTI PERFUMES," 75 - VALNIR, EDNA & FAMÍLIA", 81 - CASA LARD
7 - RESTAURANTE DO RUBÃO,29 - ROBERTO PETERNELLA E FAMÍLIA,47 - CHICÃO Representações, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN, 84 - CALÇADOS VIMA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,391
A,M,I,G,O
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,32 - RESTAURANTE TOMATE SECO,41 - ELÉTRO VIGILÂNCIA,77 - ARAGUARI MOTO PEÇAS, 91 - IN COMPANNY CONTABILIDADE
20 - VAL OLIVEIRA,22 - RONALDO PETERNELLA E FAMÍLIA,43 - ARACOR CORRETORA DE SEGUROS, 68 - PÉ MENOR CALÇADOS & MÓVEIS PARAISO, 99 - RODÍZIO SUPERMERCADO
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,"36 - VALDIR, LEDA E FAMÍLIA", 60 - SAPATARIA GAROTTI          , 65 - BIG FESTAS ( 34988767618 ), 94 - PANIFICADORA SÃO PAULO
10 - PAULO BOLSAS E CLEUDA,30 - TRANSPORTES LEMES,45 - MARIANA WAHLUS - CONFEITARIA, 64 - REAL SUPER SUPERMERCADO, 96 - ALB - ENERGIA SOLAR
18 - AUTO ELÉTRICA ELITE,34 - MEGA TEJOTÃO,  54 - CIDA CORRETORA - VENDAS E ALUGUEL, 80 - GL CELULARES, 92 - SUPERMERCADO NOVO HORIZONTE
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,392
A,M,I,G,O
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,32 - RESTAURANTE TOMATE SECO,  57 - YOU HAPPY - ACADEMIAS, 79 - PAULO APÓSTOLO & FAMÍLIA, 92 - SUPERMERCADO NOVO HORIZONTE
6 - DR. MARCOS AZEVEDO CLÍNICA MÉDICA (Clínica Areté),38 - PROINVEST CORRETORA DE SEGUROS,  54 - CIDA CORRETORA - VENDAS E ALUGUEL, 62 - RETIFICADORA ARAGUARINA, 81 - CASA LARD
19 - CHÁCARA SANTA BÁRBARA,26 - ELIZA CARDOSO SERVIÇO DE BUFFET, 60 - SAPATARIA GAROTTI          , 65 - BIG FESTAS ( 34988767618 ), 87 - GILDO MANTUAN E FAMÍLIA
12 - MINISTÉRIO DOS COROINHAS e MINISTROS DA EUCARISTIA,34 - MEGA TEJOTÃO,51 - CASA DAS EMBALAGENS, 76 - SACOLÃO CENTER, 99 - RODÍZIO SUPERMERCADO
16 - CARMEM COELHO E FAMÍLIA,30 - TRANSPORTES LEMES,  56 - FÁTIMA BORDADOS , 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 96 - ALB - ENERGIA SOLAR
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,393
A,M,I,G,O
3 - FOUR MOTO ELÉTRICA,21 - PAPELARIA RESENDE,  53 - ATACADÃO DOS TECIDOS, 79 - PAULO APÓSTOLO & FAMÍLIA, 96 - ALB - ENERGIA SOLAR
17 - HOME CARE ROSALUZ,40 - Funcionalmente - CENTRO DE TREINAMENTO,51 - CASA DAS EMBALAGENS, 76 - SACOLÃO CENTER, 97 - BRISATEC REFRIGERAÇÃO
18 - AUTO ELÉTRICA ELITE,34 - MEGA TEJOTÃO, 60 - SAPATARIA GAROTTI          , 64 - REAL SUPER SUPERMERCADO, 94 - PANIFICADORA SÃO PAULO
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,27 - PEDRO MILTOM BATAGLINI,44 - TOUTTI PERFUMES, 61 - ART FÓRMULA FARMÁCIA DE MANIPULAÇÃO, 81 - CASA LARD
12 - MINISTÉRIO DOS COROINHAS e MINISTROS DA EUCARISTIA,29 - ROBERTO PETERNELLA E FAMÍLIA,  57 - YOU HAPPY - ACADEMIAS, 65 - BIG FESTAS ( 34988767618 ), 92 - SUPERMERCADO NOVO HORIZONTE
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,394
A,M,I,G,O
3 - FOUR MOTO ELÉTRICA,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,50 - FINAGRO, 80 - GL CELULARES, 98 - SUPERMERCADO NIQUELÂNDIA
5- ANA CARRIJO STORS,34 - MEGA TEJOTÃO,46 - NÉLIO DA COMARCO, 79 - PAULO APÓSTOLO & FAMÍLIA, 85 - SEU BPO SOLUÇÕES DE NEGÓCIOS
16 - CARMEM COELHO E FAMÍLIA,31 - ELÉTRICA JOMANA, 60 - SAPATARIA GAROTTI          , 61 - ART FÓRMULA FARMÁCIA DE MANIPULAÇÃO, 81 - CASA LARD
20 - VAL OLIVEIRA,40 - Funcionalmente - CENTRO DE TREINAMENTO,  56 - FÁTIMA BORDADOS , 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 94 - PANIFICADORA SÃO PAULO
19 - CHÁCARA SANTA BÁRBARA,30 - TRANSPORTES LEMES,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 76 - SACOLÃO CENTER, 82 - JAIME BATAGLINI E FAMÍLIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,395
A,M,I,G,O
13 - WILLIAM DA CEMIG,32 - RESTAURANTE TOMATE SECO,  57 - YOU HAPPY - ACADEMIAS,71 - NOVA MORADA, 87 - GILDO MANTUAN E FAMÍLIA
19 - CHÁCARA SANTA BÁRBARA,31 - ELÉTRICA JOMANA, 60 - SAPATARIA GAROTTI          , 62 - RETIFICADORA ARAGUARINA," 90 - FAMÍLIA MORAIS MUJALLI Gloria, Thiago e Eduardo"
16 - CARMEM COELHO E FAMÍLIA,38 - PROINVEST CORRETORA DE SEGUROS,46 - NÉLIO DA COMARCO," 75 - VALNIR, EDNA & FAMÍLIA", 84 - CALÇADOS VIMA
10 - PAULO BOLSAS E CLEUDA,27 - PEDRO MILTOM BATAGLINI,50 - FINAGRO, 76 - SACOLÃO CENTER, 98 - SUPERMERCADO NIQUELÂNDIA
5- ANA CARRIJO STORS,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,45 - MARIANA WAHLUS - CONFEITARIA, 65 - BIG FESTAS ( 34988767618 ), 94 - PANIFICADORA SÃO PAULO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,396
A,M,I,G,O
5- ANA CARRIJO STORS,34 - MEGA TEJOTÃO,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 76 - SACOLÃO CENTER, 99 - RODÍZIO SUPERMERCADO
9 - AUTO ELÉTRICA  STILO  ,31 - ELÉTRICA JOMANA,50 - FINAGRO, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 88 - SUPERMERCADO BADIÃO
20 - VAL OLIVEIRA,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   ,  54 - CIDA CORRETORA - VENDAS E ALUGUEL, 68 - PÉ MENOR CALÇADOS & MÓVEIS PARAISO, 91 - IN COMPANNY CONTABILIDADE
7 - RESTAURANTE DO RUBÃO,38 - PROINVEST CORRETORA DE SEGUROS,47 - CHICÃO Representações,71 - NOVA MORADA, 82 - JAIME BATAGLINI E FAMÍLIA
17 - HOME CARE ROSALUZ,32 - RESTAURANTE TOMATE SECO,43 - ARACOR CORRETORA DE SEGUROS, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 92 - SUPERMERCADO NOVO HORIZONTE
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,397
A,M,I,G,O
5- ANA CARRIJO STORS,"36 - VALDIR, LEDA E FAMÍLIA",46 - NÉLIO DA COMARCO, 76 - SACOLÃO CENTER, 94 - PANIFICADORA SÃO PAULO
7 - RESTAURANTE DO RUBÃO,26 - ELIZA CARDOSO SERVIÇO DE BUFFET, 60 - SAPATARIA GAROTTI          ,71 - NOVA MORADA, 99 - RODÍZIO SUPERMERCADO
19 - CHÁCARA SANTA BÁRBARA,40 - Funcionalmente - CENTRO DE TREINAMENTO,44 - TOUTTI PERFUMES, 65 - BIG FESTAS ( 34988767618 ), 92 - SUPERMERCADO NOVO HORIZONTE
3 - FOUR MOTO ELÉTRICA,22 - RONALDO PETERNELLA E FAMÍLIA,  54 - CIDA CORRETORA - VENDAS E ALUGUEL, 64 - REAL SUPER SUPERMERCADO, 87 - GILDO MANTUAN E FAMÍLIA
17 - HOME CARE ROSALUZ,30 - TRANSPORTES LEMES,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 80 - GL CELULARES, 88 - SUPERMERCADO BADIÃO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,398
A,M,I,G,O
5- ANA CARRIJO STORS,27 - PEDRO MILTOM BATAGLINI, 60 - SAPATARIA GAROTTI          , 79 - PAULO APÓSTOLO & FAMÍLIA, 88 - SUPERMERCADO BADIÃO
17 - HOME CARE ROSALUZ,40 - Funcionalmente - CENTRO DE TREINAMENTO,51 - CASA DAS EMBALAGENS,71 - NOVA MORADA, 99 - RODÍZIO SUPERMERCADO
16 - CARMEM COELHO E FAMÍLIA,22 - RONALDO PETERNELLA E FAMÍLIA,41 - ELÉTRO VIGILÂNCIA, 80 - GL CELULARES," 90 - FAMÍLIA MORAIS MUJALLI Gloria, Thiago e Eduardo"
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,21 - PAPELARIA RESENDE,46 - NÉLIO DA COMARCO,77 - ARAGUARI MOTO PEÇAS, 96 - ALB - ENERGIA SOLAR
9 - AUTO ELÉTRICA  STILO  ,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,  56 - FÁTIMA BORDADOS , 68 - PÉ MENOR CALÇADOS & MÓVEIS PARAISO, 97 - BRISATEC REFRIGERAÇÃO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,399
A,M,I,G,O
10 - PAULO BOLSAS E CLEUDA,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,50 - FINAGRO, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 87 - GILDO MANTUAN E FAMÍLIA
5- ANA CARRIJO STORS,31 - ELÉTRICA JOMANA,  56 - FÁTIMA BORDADOS , 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 99 - RODÍZIO SUPERMERCADO
18 - AUTO ELÉTRICA ELITE,21 - PAPELARIA RESENDE,  57 - YOU HAPPY - ACADEMIAS, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 97 - BRISATEC REFRIGERAÇÃO
3 - FOUR MOTO ELÉTRICA,"36 - VALDIR, LEDA E FAMÍLIA",44 - TOUTTI PERFUMES, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN, 96 - ALB - ENERGIA SOLAR
13 - WILLIAM DA CEMIG,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,47 - CHICÃO Representações, 62 - RETIFICADORA ARAGUARINA, 98 - SUPERMERCADO NIQUELÂNDIA
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,400
A,M,I,G,O
7 - RESTAURANTE DO RUBÃO,31 - ELÉTRICA JOMANA,43 - ARACOR CORRETORA DE SEGUROS, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 98 - SUPERMERCADO NIQUELÂNDIA
16 - CARMEM COELHO E FAMÍLIA,"36 - VALDIR, LEDA E FAMÍLIA",51 - CASA DAS EMBALAGENS, 76 - SACOLÃO CENTER, 81 - CASA LARD
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,30 - TRANSPORTES LEMES,  56 - FÁTIMA BORDADOS , 69 - CONFERÊNCIA SÃO JOÃO PAULO II," 90 - FAMÍLIA MORAIS MUJALLI Gloria, Thiago e Eduardo"
18 - AUTO ELÉTRICA ELITE,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,46 - NÉLIO DA COMARCO, 65 - BIG FESTAS ( 34988767618 ), 88 - SUPERMERCADO BADIÃO
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,40 - Funcionalmente - CENTRO DE TREINAMENTO,  53 - ATACADÃO DOS TECIDOS, 64 - REAL SUPER SUPERMERCADO, 99 - RODÍZIO SUPERMERCADO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,401
A,M,I,G,O
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,40 - Funcionalmente - CENTRO DE TREINAMENTO,  53 - ATACADÃO DOS TECIDOS, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 98 - SUPERMERCADO NIQUELÂNDIA
18 - AUTO ELÉTRICA ELITE,31 - ELÉTRICA JOMANA,  57 - YOU HAPPY - ACADEMIAS, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 91 - IN COMPANNY CONTABILIDADE
19 - CHÁCARA SANTA BÁRBARA,21 - PAPELARIA RESENDE,46 - NÉLIO DA COMARCO,71 - NOVA MORADA, 84 - CALÇADOS VIMA
10 - PAULO BOLSAS E CLEUDA,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,47 - CHICÃO Representações, 80 - GL CELULARES, 97 - BRISATEC REFRIGERAÇÃO
9 - AUTO ELÉTRICA  STILO  ,29 - ROBERTO PETERNELLA E FAMÍLIA,43 - ARACOR CORRETORA DE SEGUROS, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN,95 - FAMÍLIA ALCEU LÁZARO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,402
A,M,I,G,O
6 - DR. MARCOS AZEVEDO CLÍNICA MÉDICA (Clínica Areté),29 - ROBERTO PETERNELLA E FAMÍLIA, 60 - SAPATARIA GAROTTI          , 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 81 - CASA LARD
20 - VAL OLIVEIRA,27 - PEDRO MILTOM BATAGLINI,45 - MARIANA WAHLUS - CONFEITARIA, 64 - REAL SUPER SUPERMERCADO, 99 - RODÍZIO SUPERMERCADO
19 - CHÁCARA SANTA BÁRBARA,34 - MEGA TEJOTÃO,41 - ELÉTRO VIGILÂNCIA, 76 - SACOLÃO CENTER, 91 - IN COMPANNY CONTABILIDADE
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,40 - Funcionalmente - CENTRO DE TREINAMENTO,51 - CASA DAS EMBALAGENS, 69 - CONFERÊNCIA SÃO JOÃO PAULO II, 98 - SUPERMERCADO NIQUELÂNDIA
18 - AUTO ELÉTRICA ELITE,30 - TRANSPORTES LEMES,  54 - CIDA CORRETORA - VENDAS E ALUGUEL, 79 - PAULO APÓSTOLO & FAMÍLIA, 85 - SEU BPO SOLUÇÕES DE NEGÓCIOS
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,403
A,M,I,G,O
4- NUTRI_MAIS RAÇÕES,40 - Funcionalmente - CENTRO DE TREINAMENTO,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 98 - SUPERMERCADO NIQUELÂNDIA
3 - FOUR MOTO ELÉTRICA,31 - ELÉTRICA JOMANA, 58 - SINCOPEL GRÁFICA, 80 - GL CELULARES, 81 - CASA LARD
17 - HOME CARE ROSALUZ,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   ,44 - TOUTTI PERFUMES,77 - ARAGUARI MOTO PEÇAS, 97 - BRISATEC REFRIGERAÇÃO
20 - VAL OLIVEIRA,27 - PEDRO MILTOM BATAGLINI,  57 - YOU HAPPY - ACADEMIAS, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN, 91 - IN COMPANNY CONTABILIDADE
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,38 - PROINVEST CORRETORA DE SEGUROS,45 - MARIANA WAHLUS - CONFEITARIA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC, 92 - SUPERMERCADO NOVO HORIZONTE
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,404
A,M,I,G,O
18 - AUTO ELÉTRICA ELITE,30 - TRANSPORTES LEMES,45 - MARIANA WAHLUS - CONFEITARIA, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN, 82 - JAIME BATAGLINI E FAMÍLIA
10 - PAULO BOLSAS E CLEUDA,38 - PROINVEST CORRETORA DE SEGUROS,46 - NÉLIO DA COMARCO, 68 - PÉ MENOR CALÇADOS & MÓVEIS PARAISO, 96 - ALB - ENERGIA SOLAR
6 - DR. MARCOS AZEVEDO CLÍNICA MÉDICA (Clínica Areté),32 - RESTAURANTE TOMATE SECO,51 - CASA DAS EMBALAGENS, 62 - RETIFICADORA ARAGUARINA," 90 - FAMÍLIA MORAIS MUJALLI Gloria, Thiago e Eduardo"
4- NUTRI_MAIS RAÇÕES,31 - ELÉTRICA JOMANA,47 - CHICÃO Representações," 75 - VALNIR, EDNA & FAMÍLIA", 88 - SUPERMERCADO BADIÃO
12 - MINISTÉRIO DOS COROINHAS e MINISTROS DA EUCARISTIA,24 - WILSON PINGARDA & VÂNIA CARABINA,43 - ARACOR CORRETORA DE SEGUROS, 80 - GL CELULARES, 94 - PANIFICADORA SÃO PAULO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,405
A,M,I,G,O
12 - MINISTÉRIO DOS COROINHAS e MINISTROS DA EUCARISTIA,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   ,  57 - YOU HAPPY - ACADEMIAS, 80 - GL CELULARES, 88 - SUPERMERCADO BADIÃO
10 - PAULO BOLSAS E CLEUDA,38 - PROINVEST CORRETORA DE SEGUROS,50 - FINAGRO, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN, 92 - SUPERMERCADO NOVO HORIZONTE
17 - HOME CARE ROSALUZ,32 - RESTAURANTE TOMATE SECO, 58 - SINCOPEL GRÁFICA, 68 - PÉ MENOR CALÇADOS & MÓVEIS PARAISO, 94 - PANIFICADORA SÃO PAULO
18 - AUTO ELÉTRICA ELITE,30 - TRANSPORTES LEMES,46 - NÉLIO DA COMARCO, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC,95 - FAMÍLIA ALCEU LÁZARO
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 61 - ART FÓRMULA FARMÁCIA DE MANIPULAÇÃO, 96 - ALB - ENERGIA SOLAR
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,406
A,M,I,G,O
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,41 - ELÉTRO VIGILÂNCIA, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN, 88 - SUPERMERCADO BADIÃO
10 - PAULO BOLSAS E CLEUDA,27 - PEDRO MILTOM BATAGLINI, 58 - SINCOPEL GRÁFICA, 76 - SACOLÃO CENTER, 84 - CALÇADOS VIMA
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,38 - PROINVEST CORRETORA DE SEGUROS,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 67 - CONFERÊNCIA SANTA LUÍZA DE MARILLAC," 90 - FAMÍLIA MORAIS MUJALLI Gloria, Thiago e Eduardo"
18 - AUTO ELÉTRICA ELITE,30 - TRANSPORTES LEMES,50 - FINAGRO,77 - ARAGUARI MOTO PEÇAS, 94 - PANIFICADORA SÃO PAULO
20 - VAL OLIVEIRA,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,45 - MARIANA WAHLUS - CONFEITARIA, 64 - REAL SUPER SUPERMERCADO, 91 - IN COMPANNY CONTABILIDADE
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,407
A,M,I,G,O
13 - WILLIAM DA CEMIG,37 - Grupo Esperança /Grupo Em Cristo Somos Família(ECC)   , 60 - SAPATARIA GAROTTI          , 61 - ART FÓRMULA FARMÁCIA DE MANIPULAÇÃO," 90 - FAMÍLIA MORAIS MUJALLI Gloria, Thiago e Eduardo"
18 - AUTO ELÉTRICA ELITE,29 - ROBERTO PETERNELLA E FAMÍLIA,47 - CHICÃO Representações, 72 - SERVIÇO SOCIAL DE LUTO FREDERICO OZANAN, 96 - ALB - ENERGIA SOLAR
16 - CARMEM COELHO E FAMÍLIA,24 - WILSON PINGARDA & VÂNIA CARABINA,  54 - CIDA CORRETORA - VENDAS E ALUGUEL, 65 - BIG FESTAS ( 34988767618 ), 85 - SEU BPO SOLUÇÕES DE NEGÓCIOS
20 - VAL OLIVEIRA,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,41 - ELÉTRO VIGILÂNCIA, 79 - PAULO APÓSTOLO & FAMÍLIA, 98 - SUPERMERCADO NIQUELÂNDIA
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,34 - MEGA TEJOTÃO, 58 - SINCOPEL GRÁFICA, 62 - RETIFICADORA ARAGUARINA, 88 - SUPERMERCADO BADIÃO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,408
A,M,I,G,O
10 - PAULO BOLSAS E CLEUDA,38 - PROINVEST CORRETORA DE SEGUROS, 60 - SAPATARIA GAROTTI          ,77 - ARAGUARI MOTO PEÇAS, 99 - RODÍZIO SUPERMERCADO
15 - FAMÍLIA FLUMIAN ARCAS PLAZZA,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,49 - DRA. PRISCILLA CAFRUNE E FAMÍLIA, 64 - REAL SUPER SUPERMERCADO, 87 - GILDO MANTUAN E FAMÍLIA
6 - DR. MARCOS AZEVEDO CLÍNICA MÉDICA (Clínica Areté),31 - ELÉTRICA JOMANA,  56 - FÁTIMA BORDADOS , 65 - BIG FESTAS ( 34988767618 ), 88 - SUPERMERCADO BADIÃO
9 - AUTO ELÉTRICA  STILO  ,34 - MEGA TEJOTÃO,  57 - YOU HAPPY - ACADEMIAS, 79 - PAULO APÓSTOLO & FAMÍLIA, 92 - SUPERMERCADO NOVO HORIZONTE
18 - AUTO ELÉTRICA ELITE,24 - WILSON PINGARDA & VÂNIA CARABINA,43 - ARACOR CORRETORA DE SEGUROS, 80 - GL CELULARES, 81 - CASA LARD
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,409
A,M,I,G,O
16 - CARMEM COELHO E FAMÍLIA,38 - PROINVEST CORRETORA DE SEGUROS,46 - NÉLIO DA COMARCO, 80 - GL CELULARES, 98 - SUPERMERCADO NIQUELÂNDIA
12 - MINISTÉRIO DOS COROINHAS e MINISTROS DA EUCARISTIA,21 - PAPELARIA RESENDE,41 - ELÉTRO VIGILÂNCIA, 68 - PÉ MENOR CALÇADOS & MÓVEIS PARAISO, 92 - SUPERMERCADO NOVO HORIZONTE
7 - RESTAURANTE DO RUBÃO,26 - ELIZA CARDOSO SERVIÇO DE BUFFET,  56 - FÁTIMA BORDADOS , 79 - PAULO APÓSTOLO & FAMÍLIA," 90 - FAMÍLIA MORAIS MUJALLI Gloria, Thiago e Eduardo"
1 - GILDO MANTUAN NETO - ADENILCE-FABIANE-FABRÍCIO,34 - MEGA TEJOTÃO,51 - CASA DAS EMBALAGENS, 64 - REAL SUPER SUPERMERCADO, 91 - IN COMPANNY CONTABILIDADE
18 - AUTO ELÉTRICA ELITE,33 - ECC - PARÓQUIA SÃO JOSÉ OPERÁRIO,47 - CHICÃO Representações, 73 - ÓTICA CRISTAL & ÓTICA MARIANA             , 99 - RODÍZIO SUPERMERCADO
0,0,0,0,0
FESTA EM LOUVOR A SÃO JOSÉ OPERÁRIO  - 2026,,,,
0,0,0,Nº,410
A,M,I,G,O
